"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"3","3219.78984283907","4333.66925525554","1751.76550466932","1253.04924872557","829.32053345208","821.125400783288","851.250558141954","774.702690097891","727.194213738038","674.250263558131","645.375213271152","603.279322961454"
"6","4147.94251056955","718.46521771726","553.591694389146","520.55379967203","827.442235051743","741.492830883534","1039.0333481408","811.343051895773","670.188169277702","709.501083482066","655.160147636145","636.094600764451"
"11","134470.952169197","55064.3491682191","12698.301628229","9053.05032825725","8.80820303917936","2.50453979503239","2.31661522435473","2.21202488727484","1.93911896538715","1.59646054606271","1.94963557690101","1.51919361444719"
"12","3195.55396302304","2371.55075589057","1169.03090269542","1297.31109208139","992.423432964755","888.391697596296","939.713617949117","940.080033467646","769.698216721479","688.260450953879","651.089033570311","614.654767168242"
"13","54587.3938444957","23289.7837894413","10637.764386612","3869.38855116481","1007.08322787264","1.46967745221838","1.85002665645732","1.45087979350462","1.34523312647772","1.34089604618638","1.3742262628149","1.31048481156097"
"21","2645.00547738377","1895.99428223412","1444.32759179083","1216.55908702436","879.846450895728","830.00447189315","852.282685367635","834.604110259144","712.174951914685","667.808971732093","606.350255415838","600.770136791621"
"25","99988.8689442925","38741.1341079582","19299.8077665907","10090.4088706127","4520.31691178968","3.13707592683174","2.01713451519502","2.14264140119765","2.40130763613229","1.99108584203384","1.86319380792374","1.47459670759408"
"26","2700.09445118866","1628.48674555644","1035.01526703636","985.574261478476","824.89564546526","752.171057329258","824.604556942609","665.322214410778","690.230505653088","733.094357306016","589.665888644108","470.00974084904"
"41","4318.73641145798","2820.49247303393","1455.16577236056","1183.661167803","870.109125415298","912.950388347156","1007.92951888344","875.256119656419","746.234092806537","679.360865853168","648.953807284883","612.49527861987"
"43","17331.7585475728","12786.1299148941","5657.82740204568","3417.24804078391","1038.35160489935","887.058069237748","1226.95213403601","1051.89486029207","812.295419917796","778.230752441342","893.310801726541","771.269464777379"
"46","16643.5215025766","6638.54044837545","3195.49508726869","1892.30482973299","2366.13702410784","2353.25046217436","1631.73704462767","1474.46882954493","1369.0669838821","1226.21357724888","789.405835802967","652.25157625125"
"52","2669.21273328681","1526.46609667693","911.027592386257","892.825165249398","829.937361308829","762.00484507797","835.257000233503","673.399949380702","703.969385512632","736.732587077818","610.176421200338","615.368647103233"
"54","16375.463895077","12433.8959395834","1990.91982301671","1317.00832043919","2.15215752026744","1.70201591235174","1.71579922357713","1.613699491144","1.45331743222455","1.241733359213","1.19851120466947","1.15556780418469"
"60","6503.29340335597","10315.8491652656","5701.98054534284","3105.52793733867","1783.24638881073","1619.33025539295","1585.61051304622","1205.96853206779","1129.23534961284","1053.25703194741","929.448845431487","829.486992414766"
"65","4452.17956399615","3259.96331086073","1324.30380948845","1006.54130242324","1.67918002639204","1.27463236114742","1.1832601409008","1.21273385495444","1.14449314595738","1.13468158510668","1.13973292421857","1.08745665290024"
"66","3478.486572372","1588.91685986784","1301.83924771838","1392.01930139313","821.25468428389","826.579551144707","864.196723018755","749.062257010165","665.571246849803","693.096040342506","606.937592196378","606.838030423761"
"71","2778.73230319726","1735.64266765451","933.407999970711","923.748768235946","800.082163092967","821.980568175416","879.883234371003","673.983913210342","660.457058503764","558.258208136414","1.12374634619173","1.08729083642882"
"73","12028.2959789947","4247.02099527891","3405.92405059808","3117.4018049842","1209.17218072095","822.994435056377","1.40267896811992","1.55820727593088","1.36546127242438","1.2874585009942","1.10827449842893","1.10968386227882"
"74","3250.1181363954","629.061253023148","385.19787482464","366.953618836417","813.37309863125","723.39236702721","882.351561118405","759.824278712717","666.733375770795","697.572217051309","612.22465505893","616.268182983424"
"75","2572.1340101526","963.934474261524","627.561213633288","711.86748380083","791.852283123511","735.157703603492","807.047921722818","658.808640809711","670.32083231534","662.710671029841","604.480542571668","601.934190377786"
"79","2759.20788135707","1077.63098832755","740.940782262802","644.138749001727","789.84569194182","753.472541867573","900.966516865713","689.199666165731","662.710745822795","671.351351648362","608.369321813654","607.652849932762"
"84","5538.15055236491","838.439248447405","727.351242301744","573.331132633099","813.768963195116","761.248116210563","1097.54629890701","759.083846376012","649.292714130855","1.1643780820612","1.16720988454103","1.13219184468911"
"92","12879.1589920469","5921.15495684968","3360.48215849169","2651.86085271423","1198.46348730798","1182.2694355266","1095.3451525276","953.527903892103","807.123687684722","765.4333113863","601.090914765562","544.243238427988"
