"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
1,7831.38211438485,4895.81675185383,2342.91458785472,1954.0861685446,1330.48026307512,1224.21838394209,1256.48682713374,1027.9762139799,826.031984088887,758.699448601776,734.088740163299,694.909221973653
2,4428.84649765093,2992.64419349302,1738.0687315356,1427.63900144361,1057.44070310261,837.68328309213,782.252399823907,659.616922965591,622.76777235273,641.173423514654,619.795578204168,582.962784088866
3,3846.44935625067,2583.63490182962,1655.33518246686,1288.97528916368,1043.51532884367,826.00486877594,781.468288018718,659.616922965591,622.76777235273,629.400228752791,627.065978574827,583.446933840008
4,5233.62628786836,3168.46091910382,1929.15498734922,1592.20221230662,1185.74954029696,887.802382017668,938.09310819275,701.814911192794,630.013172012633,680.437919898173,631.98198832257,586.786768617209
5,3120.99896238337,2159.96533767816,1575.1663781199,1002.99115261724,812.636680374102,741.859858455199,758.228114462882,643.255160198347,622.565381508988,627.804011454517,620.039953844835,584.108025134679
6,5988.72263563178,2042.27170361637,1513.57740263441,1177.21340111944,1150.79819147535,869.317937875348,837.421034040728,707.679760581633,636.625799320172,683.531481648201,662.194619651893,627.553990039533
7,7850.68147711229,4834.1592613478,2864.29940110225,2257.27901700081,1618.17902083375,1400.0491197443,1342.50432477804,1107.07877649405,832.79620868001,797.611697768265,713.231595414537,691.606399898297
8,3067.16957612399,2068.15100430014,1612.20977823432,1185.39462840256,972.214728479147,746.249849631118,758.30384588818,659.312925818505,622.76777235273,627.804011454517,619.590564350157,582.962784088866
9,8050.58727890462,4939.10727977012,2427.42204573544,1992.33100201512,1359.1783058174,1367.9734444912,1288.13757633535,1063.37631529911,827.235906941512,773.382854597074,735.774767798801,693.87952883094
10,4689.01138505758,2465.96191488219,1649.4870037308,1294.13976853679,1043.51532884367,827.410181814275,784.791775575499,659.616922965591,622.76777235273,629.07194253024,624.294656126413,585.558689088397
11,87896.1705374939,36438.8765741581,12388.3913475128,6836.60663777894,9.27099895033228,4.54531218997496,3.54201960869249,3.29505672841515,3.59779983464551,3.26019537821334,2.80916057880194,2.36803548132227
12,3067.05378384412,2163.76846384,1579.74133595955,1250.88622679086,880.667151119949,742.521035334888,757.936741969497,658.666497954751,622.76777235273,627.804011454517,620.039953844835,582.962784088866
13,36995.9678422164,15242.0985233022,8255.30989701403,4757.97040358971,3224.84090524809,4.50131676190892,3.32683409388607,3.20914127472193,3.11062782602215,2.5976723751945,2.53820742928664,2.24806034173553
14,2993.89247402586,2449.8180897598,1651.15106628129,1298.08885629526,1043.50378350432,826.877903050397,781.76870670932,659.616922965591,622.76777235273,627.810556271612,619.590564350157,582.962784088866
15,2637.87749826617,2081.88460017736,928.785749804108,804.588875495722,736.088756917237,729.678624811681,746.486925856047,643.255160198347,622.565381508988,627.580318410464,619.795578204168,582.962784088866
16,3622.92331063888,2476.06095379079,1647.64887701065,1270.49574867823,1043.07285381635,826.877903050397,781.857596951186,659.616922965591,622.76777235273,628.034331381032,621.543145606586,584.311901058991
17,2855.23678084794,2167.33254568263,1630.96324764939,1265.96483994529,967.309671022798,743.305832541124,757.936741969497,659.312925818505,622.76777235273,627.580318410464,619.795578204168,582.962784088866
18,2791.88985431487,2082.68474218516,752.815549851902,685.199120496738,736.088756917237,726.75595017328,740.917412923187,643.255160198347,622.565381508988,627.804011454517,619.795578204168,582.962784088866
19,7616.80183808182,4806.59705308407,2560.53290465394,2218.07731621296,1615.75957042508,1373.81302264486,1290.56385404657,1097.86134928017,829.914568600238,774.778721915698,710.956573604307,686.990338121678
20,2817.92308702896,2167.33254568263,1635.13859770415,1264.47293784335,972.214728479147,746.249849631118,758.30384588818,659.312925818505,622.76777235273,627.580318410464,619.795578204168,582.962784088866
21,2583.71218918878,2064.58630029018,1089.80659051696,890.974844096679,736.8377307733,741.189574776536,755.454703771879,643.255160198347,622.565381508988,627.580318410464,619.590564350157,582.962784088866
22,3067.16957612399,2140.98008758762,1633.31646031186,1240.39466752012,972.214728479147,746.249849631118,758.30384588818,659.312925818505,622.76777235273,627.804011454517,619.590564350157,582.962784088866
23,7793.51059177051,5877.4432949908,3048.21491156784,2153.99613507903,1696.80051560474,1544.90325805591,1656.86059161327,1252.42519788722,976.566822101835,990.895002248866,875.609613286684,727.595712090626
24,4592.47696252514,2491.5333467245,1649.4870037308,1288.47071811974,1043.51532884367,826.877903050397,782.416707382138,659.616922965591,622.76777235273,628.556012864353,621.923887301663,584.524409430325
25,48905.0047318728,21937.6760059076,9961.91102384017,6043.39161181297,3612.57885481561,4.33179158275956,3.34489477134164,3.15006612352744,3.30926318828727,3.16309406760792,2.70072027510192,2.17207031971114
26,2578.06447314036,2074.31579979005,899.588585864754,846.724299094358,736.088756917237,726.75595017328,740.917412923187,643.255160198347,622.565381508988,627.580318410464,609.430960246838,495.964340665832
27,7396.03490778678,4771.02517528851,2802.16479543615,2281.94220672888,1618.17902083375,1384.73058543612,1295.71883190376,1126.04009265898,842.63931025649,822.463185301792,713.920207988478,689.059637819159
28,9139.95494566338,4968.47002268675,2403.91728738643,1989.01472050004,1409.6080964818,1367.9734444912,1323.94448203279,1071.46699247635,827.604270706816,791.827139418895,762.113652848664,732.545858741538
29,36806.0541434877,17974.1262879149,8984.67102170613,5910.75954073084,3581.94393465,2679.55222200362,2151.33941238911,1706.20205528243,1746.91966013528,1523.14971411518,1389.02390436641,1082.71377321115
30,2891.70585194977,2176.51073300141,1633.31646031186,1255.4978501348,978.975267479266,801.481887061192,772.899932070913,659.312925818505,622.76777235273,627.580318410464,619.795578204168,582.962784088866
31,50726.0642440538,21669.0336819387,9521.43799286755,6158.86009037178,3709.21116100168,2654.40981786553,2127.77899602732,1806.76524462574,1797.09949855159,1687.75122814,1474.5397245586,1154.7733355664
32,10138.1276989118,6264.49050256964,3240.78879167735,2255.97693745014,1742.08546563488,1651.40570762563,1737.13467524712,1305.59169020728,1170.94619765426,1004.82703858671,891.002528180177,857.648015106627
33,23267.2652242995,11422.7884419699,7264.61551925998,4080.90364308407,2634.60342718764,2338.51145812012,1912.90706198549,1548.2271644037,1559.17905316044,1380.15227407705,1125.24809496513,944.312763132675
34,3868.39045488761,2469.0015446612,1665.51716827305,1304.1226651716,1043.94644133347,826.877903050397,781.76870670932,659.616922965591,622.76777235273,628.332051874441,619.590564350157,582.962784088866
35,2869.73840110529,2139.1016245067,1578.67177927361,1230.02058148462,880.667151119949,743.784314198776,757.936741969497,658.666497954751,622.76777235273,628.095447209438,619.590564350157,582.962784088866
36,31299.5450180966,15913.2356967519,8723.79430755901,5197.8170161091,3524.64621574471,2647.47982344947,2103.90915196965,1636.93959631734,1718.04681775319,1422.4679941575,1320.29573839419,1012.18873949921
37,6370.7539196178,3122.80853558279,1898.43215815515,1573.44825333531,1166.62821835332,885.948194253213,943.492974061018,701.045147113888,628.425229669406,678.151320085402,639.239763176546,613.16389739788
38,3285.92421964929,2204.21563790003,1644.45418830257,1256.29820459522,985.168338672103,803.612932998172,773.23871443449,659.312925818505,622.76777235273,627.804011454517,619.834859157088,582.962784088866
39,2989.03681488496,2167.10897937725,1635.13859770415,1272.33441754453,978.975267479266,800.966288150891,772.899932070913,659.312925818505,622.76777235273,627.580318410464,619.590564350157,582.962784088866
40,4619.29208722028,3034.77904344215,1835.19738334836,1434.14518174116,1057.44070310261,844.887248321336,796.344003302411,666.773924913886,624.463148947528,641.643660070499,619.795578204168,582.962784088866
41,3169.4229505531,2174.83972904936,1635.13859770415,1272.33441754453,978.975267479266,800.120611879145,772.899932070913,659.312925818505,622.76777235273,627.804011454517,620.039953844835,582.962784088866
42,2836.55594508306,2167.33254568263,1635.13859770415,1264.47293784335,972.214728479147,746.249849631118,758.30384588818,659.312925818505,622.76777235273,627.580318410464,619.795578204168,582.962784088866
43,19220.3934442465,10021.3073715733,6688.17471038459,3590.42135785953,2550.46180049533,2294.06756226068,1899.55232425282,1516.51164505579,1554.30533378191,1400.83606492021,1103.78691757367,974.129704820115
44,4914.96563452373,2948.57696522323,1677.19954471898,1364.63500140238,1057.00401796601,828.270183798709,782.900801425364,659.616922965591,622.76777235273,632.615925210315,621.923887301663,584.524409430325
